sec,real_x,real_y,real_speed,real_node,real_edge,real_status,sim1_x,sim1_y,sim1_speed,sim1_node,sim1_edge,sim1_status,planned_real_x,planned_real_y,planned_real_u,planned_real_v,planned_real_tau,planned_real_available,real_sim_distance_m,real_edge_tuple,sim1_edge_tuple,real_edge_undir,sim1_edge_undir,same_physical_edge,opposite_edge_flag,close_distance_flag,very_close_flag,planned_to_sim_distance_m,planned_same_sim_edge,distance_delta_1s,distance_delta_3s,closing_speed_est,planned_distance_delta_1s,tms_action,tms_conflict_count,tms_horizon_s,tms_hold_s,tms_first_severity,dynamic_decision_action,safe_node_action,operator_event,hard_stop_event,hard_stop_operator,hard_stop_scanner,urgent_control_event,virtual_scanner_event,state_label,risk_binary,run_id
399,-3.3695037364959717,15.569154739379885,0.2986476421356201,19.0,17->19,SERIES_DEST_SENT,-3.687851650781758,1.4598932680917696,0.299,,29->5,moving,-3.343079265689997,14.75807676913589,19.0,22.0,0.8128,1,14.112852463612924,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,13.30265208238432,0,-0.41223551799326863,-0.7729362163123579,0.41223551799326863,-0.7242902081834579,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
400,-3.366032302379608,15.421232223510744,0.2980095073580742,19.0,17->19,SERIES_DEST_SENT,-3.813710890170997,1.4569202151928111,0.299,,29->5,moving,-3.3432346119448524,14.761478949697178,19.0,22.0,0.7389090909090908,0,13.97148617662485,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,13.312874635038442,0,-0.14136628698807385,-0.7339040628313658,0.14136628698807385,0.010222552654122197,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
401,-3.3625608682632446,15.273309707641602,0.29737137258052826,19.0,17->19,SERIES_DEST_SENT,-3.9395701295602352,1.4539471622938527,0.299,,29->5,moving,-3.343389958199708,14.764881130258466,19.0,22.0,0.6650181818181817,0,13.831403430143403,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,13.324278363057326,0,-0.14008274648144692,-0.6936845514627894,0.14008274648144692,0.011403728018883896,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
402,-3.359089434146881,15.125387191772461,0.29673323780298233,19.0,17->19,SERIES_DEST_SENT,-4.0654293689494745,1.4509741093948942,0.299,,29->5,moving,,,19.0,22.0,,0,13.692643618052566,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,,0,-0.13875981209083754,-0.4202088455603583,0.13875981209083754,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
403,-3.3556180000305176,14.97746467590332,0.2960951030254364,19.0,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.191288608338713,1.4480010564959358,0.299,,29->5,moving,,,19.0,22.0,,0,13.555247367512633,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,,0,-0.13739625053993265,-0.4162388091122171,0.13739625053993265,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,1,0,0,0,0,operator_stop,1,dataset2
404,-3.3528158903121947,14.88742961883545,0.2962652713060379,19.3,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.225159747504842,1.4472009508463421,0.2691,,29->5,moving,,,19.0,22.0,,0,13.468508842964688,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,,0,-0.08673852454794506,-0.36289458717871526,0.08673852454794506,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
405,-3.350013780593872,14.797394561767579,0.2964354395866394,19.6,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.2590308866709705,1.4464008451967487,0.2392,,29->5,moving,,,19.0,22.0,,0,13.38190365079104,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,,0,-0.08660519217364815,-0.31073996726152586,0.08660519217364815,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,1,0,0,0,0,operator_stop,1,dataset2
406,-3.3472116708755495,14.707359504699706,0.2966056078672409,19.9,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.292902025837099,1.445600739547155,0.20929999999999999,,29->5,moving,,,19.0,22.0,,0,13.29543439653507,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,,0,-0.08646925425597018,-0.2598129709775634,0.08646925425597018,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
407,-3.3444095611572267,14.617324447631836,0.2967757761478424,20.2,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.326773165003228,1.4448006338975614,0.1794,,29->5,moving,,,19.0,22.0,,0,13.209103749821859,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,,0,-0.08633064671321122,-0.25940509314282956,0.08633064671321122,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
408,-3.3444095611572267,14.617324447631836,0.2967757761478424,20.2,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.326773165003228,1.4448006338975614,0.1794,,29->5,moving,-3.344477381983697,14.788696394187484,19.0,22.0,0.14778181818181815,0,13.209103749821859,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,13.380002207280137,0,0.0,-0.1727999009691814,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
409,-3.338805341720581,14.437254333496094,0.2971161127090454,20.8,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.394515443335485,1.4432004225983743,0.11959999999999998,,29->5,moving,-3.344632728238553,14.792098574748772,19.0,22.0,0.07389090909090906,0,13.036869288980697,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,13.390120820662657,0,-0.17223446084116212,-0.25856510755437334,0.17223446084116212,0.01011861338252018,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
410,-3.336003232002258,14.347219276428223,0.29728628098964693,21.1,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.428386582501614,1.4424003169487807,0.08969999999999999,,29->5,moving,-3.344788074493408,14.79550075531006,22.0,20.0,0.0,1,12.950971151283918,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,13.396995075147329,0,-0.08589813769677868,-0.2581325985379408,0.08589813769677868,0.006874254484671383,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
411,-3.3332011222839357,14.25718421936035,0.2974564492702484,21.4,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.462257721667743,1.441600211299187,0.05979999999999999,,29->5,moving,-3.319613542575093,13.801124278406826,22.0,20.0,0.3337,0,12.8652229779466,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,12.412230697397922,0,-0.08574817333731843,-0.34388077187525923,0.08574817333731843,-0.9847643777494071,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
412,-3.330399012565613,14.16714916229248,0.2976266175508499,21.7,17->19,OPERATOR_SIM_BRAKE_HOLD,-4.496128860833871,1.4408001056495936,0.029899999999999993,,29->5,moving,-3.294439010656778,12.806747801503592,22.0,20.0,0.6674,1,12.779627787641502,"(17, 19)","(29, 5)","(17, 19)","(5, 29)",0,0,0,0,11.429296807805258,0,-0.08559519030509755,-0.25724150133919466,0.08559519030509755,-0.9829338895926636,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
413,-3.32759690284729,14.07711410522461,0.2977967858314514,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-4.53,1.44,0.0,,5->29,moving,-3.2305392618509265,12.762445206106651,22.0,20.0,0.60066,0,12.694188675000433,"(19, 22)","(5, 29)","(19, 22)","(5, 29)",0,0,0,0,11.396769878139965,0,-0.08543911264106896,-0.25678247628348494,0.08543911264106896,-0.032526929665293025,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
414,-3.3297159671783447,13.917809963226318,0.2963078171014786,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.825194464817346,1.5755731971336755,0.04,,5->29,moving,-3.1666395130450757,12.718142610709709,22.0,20.0,0.53392,0,12.352178242395613,"(19, 22)","(5, 29)","(19, 22)","(5, 29)",0,0,0,0,11.162013606910893,0,-0.34201043260481967,-0.5130447355509862,0.34201043260481967,-0.23475627122907206,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
415,-3.3318350315093994,13.758505821228027,0.2948188483715057,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.1203889296346916,1.7111463942673508,0.08,,29->26,moving,,,22.0,20.0,,0,12.0492148547686,"(19, 22)","(29, 26)","(19, 22)","(26, 29)",0,0,0,0,,0,-0.30296338762701325,-0.7304129328729019,0.30296338762701325,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
416,-3.316962718963623,13.423328876495361,0.29694595932960505,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.0913939687807424,1.7612285993787176,0.08,,29->26,moving,,,22.0,20.0,,0,11.664281552439617,"(19, 22)","(29, 26)","(19, 22)","(26, 29)",0,0,0,0,,0,-0.3849333023289834,-1.0299071225608163,0.3849333023289834,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
417,-3.3020904064178467,13.088151931762695,0.2990730702877044,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.062399007926793,1.8113108044900843,0.08,,29->26,moving,,,22.0,20.0,,0,11.279388182709983,"(19, 22)","(29, 26)","(19, 22)","(26, 29)",0,0,0,0,,0,-0.3848933697296335,-1.0727900596856301,0.3848933697296335,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
418,-3.2901073694229126,12.8221116065979,0.22228404134511942,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.0557621856458805,2.0379315129636133,0.1895,,29->26,moving,,,22.0,20.0,,0,10.786726007324814,"(19, 22)","(29, 26)","(19, 22)","(26, 29)",0,0,0,0,,0,-0.49266217538516877,-1.2624888474437856,0.49266217538516877,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
419,-3.2781243324279785,12.556071281433104,0.1454950124025344,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.0491253633649684,2.2645522214371425,0.299,,26->25,moving,,,22.0,20.0,,0,10.294066499206815,"(19, 22)","(26, 25)","(19, 22)","(25, 26)",0,0,0,0,,0,-0.49265950811799897,-1.3702150532328012,0.49265950811799897,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
420,-3.1928176879882812,12.484208583831787,0.14698399603366846,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.0556272431695803,2.5599233325609347,0.299,,26->25,moving,-2.783241020209969,12.452327038328063,22.0,20.0,0.13348000000000004,0,9.925233446460679,"(19, 22)","(26, 25)","(19, 22)","(25, 26)",0,0,0,0,9.896153057240648,0,-0.36883305274613676,-1.3541547362493045,0.36883305274613676,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
421,-3.107511043548584,12.412345886230469,0.1484729796648025,22.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.0621291229741923,2.855294443684727,0.299,,26->25,moving,-2.719341271404118,12.40802444293112,22.0,20.0,0.06674000000000005,0,9.55715919058486,"(19, 22)","(26, 25)","(19, 22)","(25, 26)",0,0,0,0,9.558878278840359,0,-0.3680742558758183,-1.229566816739954,0.3680742558758183,-0.33727477840028897,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
422,-2.979979395866394,12.395566463470459,0.1448568776249885,21.0,19->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.068458204335569,3.1428155683872743,0.299,,26->25,moving,-2.6554415225982666,12.36372184753418,20.0,23.0,0.0,1,9.253173921742247,"(19, 22)","(26, 25)","(19, 22)","(25, 26)",0,0,0,0,9.230151428238006,0,-0.303985268842613,-1.040892577464568,0.303985268842613,-0.3287268506023526,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
423,-2.852447748184204,12.37878704071045,0.1412407755851745,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.074787285696946,3.4303366930898216,0.299,,26->25,moving,-2.6553873509960173,11.449706524117971,20.0,23.0,0.34545,0,8.9512121242753,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,8.030329307819924,0,-0.30196179746694796,-0.9740213221853793,0.30196179746694796,-1.199822120418082,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
424,-2.7635374069213867,12.27750539779663,0.1599594354629516,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.080487131248955,3.6892725338810965,0.299,,26->25,moving,-2.6553331793937676,10.535691200701764,20.0,23.0,0.6909,1,8.594079406928362,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,6.85960672664028,0,-0.3571327173469374,-0.9630797836564984,0.3571327173469374,-1.1707225811796445,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
425,-2.6746270656585693,12.176223754882812,0.1786780953407287,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.086186976800964,3.948208374672371,0.299,,26->25,moving,-2.6534147209826378,10.528688982588207,20.0,23.0,0.628090909090909,0,8.238301928033417,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,6.5946961155585075,0,-0.3557774788949448,-1.0148719937088302,0.3557774788949448,-0.2649106110817723,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
426,-2.6848560571670532,12.000766277313232,0.2218586355447769,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.0921088774792223,4.217231862627532,0.299,,26->25,moving,-2.6514962625715075,10.52168676447465,20.0,23.0,0.5652818181818181,0,7.794181345353012,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,6.319833153322955,0,-0.4441205826804051,-1.1570307789222873,0.4441205826804051,-0.2748629622355523,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
427,-2.695085048675537,11.825308799743652,0.2650391757488251,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.0980307781574807,4.486255350582693,0.299,,26->25,moving,,,20.0,23.0,,0,7.350106855723195,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,,0,-0.4440744896298172,-1.2439725512051671,0.4440744896298172,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
428,-2.7012277841567993,11.538775444030762,0.2771637290716171,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.1040065502441436,4.757726139662522,0.299,,26->25,moving,,,20.0,23.0,,0,6.793000839296564,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,,0,-0.5571060164266308,-1.4453010887368531,0.5571060164266308,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
429,-2.7073705196380615,11.252242088317873,0.2892882823944092,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.1099823223308065,5.029196928742351,0.299,,26->25,moving,,,20.0,23.0,,0,6.236055429659348,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,,0,-0.5569454096372164,-1.5581259156936644,0.5569454096372164,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
430,-2.6915500164031982,11.031405925750732,0.2926916927099228,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.1167749659182045,5.337777023141273,0.299,,26->25,moving,,,20.0,23.0,,0,5.709485645688221,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,,0,-0.5265697839711265,-1.6406212100349737,0.5265697839711265,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
431,-2.675729513168335,10.810569763183594,0.2960951030254364,20.0,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.123567609505602,5.6463571175401945,0.299,,26->25,moving,,,20.0,23.0,,0,5.183594429539621,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,,0,-0.5258912161486,-1.609406409756943,0.5258912161486,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
432,-2.67085337638855,10.660943031311035,0.29673323780298233,20.75,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.126750709101024,5.7909607848750735,0.299,,26->25,moving,,,20.0,23.0,,0,4.891274829589501,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,,0,-0.2923195999501198,-1.3447806000698463,0.2923195999501198,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
433,-2.6659772396087646,10.511316299438477,0.29737137258052826,21.5,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.129933808696446,5.935564452209952,0.299,,26->25,moving,-2.638067053693598,10.472671237679751,20.0,23.0,0.12561818181818174,0,4.599213048491542,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,4.563690489881312,0,-0.2920617810979591,-1.110272597196679,0.2920617810979591,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
434,-2.6611011028289795,10.361689567565918,0.2980095073580742,22.25,22->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.1331169082918677,6.080168119544831,0.299,,26->25,moving,-2.6361485952824677,10.465669019566194,20.0,23.0,0.06280909090909084,0,4.307461529772652,"(22, 20)","(26, 25)","(20, 22)","(25, 26)",0,0,0,0,4.413569490585097,0,-0.2917515187188897,-0.8761328997669686,0.2917515187188897,-0.15012099929621492,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
435,-2.6562249660491943,10.21206283569336,0.2986476421356201,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.13630000788729,6.22477178687971,0.299,,26->25,moving,-2.634230136871338,10.458666801452637,23.0,24.0,0.0,1,4.0160878916858005,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,4.263559680572967,0,-0.2913736380868519,-0.8751869379037007,0.2913736380868519,-0.1500098100121301,clear,0.0,0.0,0.0,0.0,none,none,1,1,0,0,0,0,operator_stop,1,dataset2
436,-2.6537271976470946,10.119313812255859,0.2687828779220581,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.1389240475819364,6.343978161579371,0.299,,26->25,moving,-2.5546737544161675,9.549120967783825,23.0,24.0,0.393,0,3.8063861152615024,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,3.257957767256728,0,-0.2097017764242981,-0.7928269332300397,0.2097017764242981,-1.0056019133162386,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
437,-2.651229429244995,10.026564788818359,0.23891811370849608,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.141548087276583,6.463184536279032,0.299,,26->25,moving,-2.475117371960997,8.639575134115011,23.0,24.0,0.786,1,3.5969558255003817,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,2.2761383817037344,0,-0.20943028976112066,-0.7105057042722707,0.20943028976112066,-0.9818193855529938,clear,0.0,0.0,0.0,0.0,none,none,1,1,0,0,0,0,operator_stop,1,dataset2
438,-2.6487316608428957,9.93381576538086,0.2090533494949341,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.1441721269712297,6.582390910978693,0.299,,26->25,moving,-2.4289932131630576,8.596289008102232,23.0,24.0,0.6986666666666667,0,3.387847371146175,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,2.1371163806292,0,-0.20910845435420677,-0.6282405205396255,0.20910845435420677,-0.13902200107453444,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
439,-2.646233892440796,9.84106674194336,0.17918858528137208,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.1467961666658764,6.701597285678353,0.299,,26->25,moving,-2.382869054365118,8.553002882089453,23.0,24.0,0.6113333333333334,0,3.179124259477487,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,2.002819840956873,0,-0.20872311166868807,-0.6272618557840155,0.20872311166868807,-0.1342965396723268,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
440,-2.646233892440796,9.84106674194336,0.17918858528137208,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.1467961666658764,6.701597285678353,0.299,,26->25,moving,,,23.0,24.0,,0,3.179124259477487,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,,0,0.0,-0.41783156602289484,-0.0,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
441,-2.6412383556365966,9.655568695068359,0.11945905685424806,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.1520442460551696,6.940010035077675,0.299,,26->25,moving,,,23.0,24.0,,0,2.7631832175114104,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,,0,-0.4159410419660765,-0.6246641536347646,0.4159410419660765,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
442,-2.638740587234497,9.562819671630859,0.08959429264068605,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.1546682857498163,7.059216409777336,0.299,,26->25,moving,,,23.0,24.0,,0,2.5562102188315645,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,,0,-0.20697299867984587,-0.6229140406459224,0.20697299867984587,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
443,-2.6362428188323976,9.47007064819336,0.059729528427124035,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.157292325444463,7.1784227844769966,0.299,,26->25,moving,,,23.0,24.0,,0,2.350136702325303,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,,0,-0.2060735165062617,-0.8289875571521841,0.2060735165062617,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
444,-2.633745050430298,9.37732162475586,0.029864764213562024,23.0,20->23,OPERATOR_SIM_BRAKE_HOLD,-3.1599163651391096,7.297629159176657,0.299,,26->25,moving,-2.15224826037542,8.336572252025558,23.0,24.0,0.1746666666666667,0,2.1452219008320097,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,1.447341618118019,0,-0.2049148014932931,-0.6179613166794007,0.2049148014932931,0.0,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
445,-2.6312472820281982,9.28457260131836,0.0,23.0,20->23,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.162540404833756,7.416835533876318,0.299,,26->25,moving,-2.1061241015774805,8.293286126012779,23.0,24.0,0.08733333333333337,0,1.9418326744180299,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,1.3726547440059385,0,-0.20338922641397983,-0.6143775444135346,0.20338922641397983,-0.07468687411208053,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset2
446,-2.622188091278076,9.120903015136719,0.13251958787441254,23.0,20->23,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-2.9794081029964863,8.066949826886534,0.1895,,26->25,moving,-2.059999942779541,8.25,24.0,30.0,0.0,1,1.1128447599709634,"(20, 23)","(26, 25)","(20, 23)","(25, 26)",0,0,0,0,0.9374533220114899,0,-0.8289879144470664,-1.2372919423543394,0.8289879144470664,-0.43520142199444856,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
447,-2.613128900527954,8.957233428955078,0.2650391757488251,23.0,20->23,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-2.796275801159217,8.71706411989675,0.08,,25->23,held,-2.018890609461652,6.379524531478014,24.0,30.0,0.29365,0,0.3020332501967172,"(20, 23)","(25, 23)","(20, 23)","(23, 25)",0,0,0,0,2.463416136931698,0,-0.8108115097742463,-1.8431886506352926,0.8108115097742463,1.525962814920208,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset2
448,-2.665488839149475,8.80064058303833,0.20739421248435974,23.0,20->23,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-2.796275801159217,8.71706411989675,0.04,,25->23,held,-1.977781276143763,4.509049062956028,24.0,30.0,0.5873,1,0.15521035604299624,"(20, 23)","(25, 23)","(20, 23)","(23, 25)",0,0,1,0,4.286878118971905,0,-0.14682289415372093,-1.7866223183750336,0.14682289415372093,1.823461982040207,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,conflict_risk,1,dataset2
449,-2.717848777770996,8.644047737121582,0.1497492492198944,23.0,20->23,VIRTUAL_SCANNER_DEADLOCK_STOP,-2.796275801159217,8.71706411989675,0.0,,25->23,held,-1.9488906166142095,3.194524529093828,24.0,30.0,0.79365,0,0.10715498192387621,"(20, 23)","(25, 23)","(20, 23)","(23, 25)",0,0,1,0,5.587173273039961,0,-0.04805537411912003,-1.0056897780470873,0.04805537411912003,1.3002951540680563,sim_hold_live_close,0.0,0.0,0.0,0.0,none,hold_at_safe_node,0,0,0,0,0,1,deadlock,1,dataset2
450,-2.836095094680786,8.606606483459473,0.19654589146375656,24.0,20->23,VIRTUAL_SCANNER_DEADLOCK_STOP,-2.796275801159217,8.71706411989675,0.0,,25->23,held,-1.919999957084656,1.879999995231628,24.0,30.0,1.0,1,0.11741578081274441,"(20, 23)","(25, 23)","(20, 23)","(23, 25)",0,0,1,0,6.892989569097825,0,0.010260798888868203,-0.18461746938397278,-0.010260798888868203,1.3058162960578636,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,1,deadlock,1,dataset2
451,-2.954341411590576,8.569165229797363,0.2433425337076187,25.0,23->25,VIRTUAL_SCANNER_DEADLOCK_STOP,-2.796275801159217,8.71706411989675,0.0,,25->23,held,-1.9189999580383303,1.8429999947547908,24.0,30.0,0.95,0,0.21646897905628065,"(23, 25)","(25, 23)","(23, 25)","(23, 25)",1,1,1,0,6.929817494096589,0,0.09905319824353624,0.06125862301328441,-0.09905319824353624,0.036827924998764416,sim_hold_live_close,0.0,0.0,0.0,0.0,none,no_safe_node_fallback_hold,0,1,0,0,1,1,deadlock,1,dataset2
