sec,real_x,real_y,real_speed,real_node,real_edge,real_status,sim1_x,sim1_y,sim1_speed,sim1_node,sim1_edge,sim1_status,planned_real_x,planned_real_y,planned_real_u,planned_real_v,planned_real_tau,planned_real_available,real_sim_distance_m,real_edge_tuple,sim1_edge_tuple,real_edge_undir,sim1_edge_undir,same_physical_edge,opposite_edge_flag,close_distance_flag,very_close_flag,planned_to_sim_distance_m,planned_same_sim_edge,distance_delta_1s,distance_delta_3s,closing_speed_est,planned_distance_delta_1s,tms_action,tms_conflict_count,tms_horizon_s,tms_hold_s,tms_first_severity,dynamic_decision_action,safe_node_action,operator_event,hard_stop_event,hard_stop_operator,hard_stop_scanner,urgent_control_event,virtual_scanner_event,state_label,risk_binary,run_id
657,-3.345779800415039,15.368056678771975,0.0894666641950607,19.9,20->22,OPERATOR_SIM_BRAKE_HOLD,-2.6111771921562337,10.326358023627554,0.299,,23->20,moving,-3.7364869117736816,17.287914276123047,17.0,18.0,0.33333333333333337,0,5.094935359879034,"(20, 22)","(23, 20)","(20, 22)","(20, 23)",0,0,0,0,7.0519208320658695,0,-0.005951971894591068,-0.017863359791896016,0.005951971894591068,-0.11797379221872717,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset3
658,-3.3478272914886475,15.458561515808107,0.05964444279670714,19.6,20->22,OPERATOR_SIM_BRAKE_HOLD,-2.610555991887225,10.423265265592883,0.299,,23->20,moving,-3.5614209175109863,17.295276641845703,18.0,4.0,0.0,1,5.088985880963659,"(20, 22)","(23, 20)","(20, 22)","(20, 23)",0,0,0,0,6.937484015270209,0,-0.005949478915375117,-0.023812838707271133,0.005949478915375117,-0.11443681679566087,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset3
659,-3.3498747825622557,15.54906635284424,0.029822221398353565,19.3,20->22,OPERATOR_SIM_BRAKE_HOLD,-2.6099347916182167,10.520172507558211,0.299,,23->20,moving,-4.236941717048083,17.26958401264702,18.0,4.0,0.5,1,5.0830389037812775,"(20, 22)","(23, 20)","(20, 22)","(20, 23)",0,0,0,0,6.942744932692106,0,-0.005946977182381019,-0.017848427992347204,0.005946977182381019,0.005260917421897382,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset3
660,-3.3519222736358643,15.639571189880373,0.0,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-2.609313591349208,10.61707974952354,0.299,,23->20,moving,-4.759921073913574,17.27478790283203,18.0,4.0,1.0,1,5.0770944371229865,"(22, 19)","(23, 20)","(19, 22)","(20, 23)",0,0,0,0,6.996441266722118,0,-0.00594446665829107,-0.017840922756047206,0.00594446665829107,0.05369633403001206,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset3
661,-3.352972149848938,15.813664436340332,0.1480475515127182,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-2.751476139788156,11.473336686224476,0.1895,,23->20,moving,-4.759921073913574,17.27478790283203,18.0,4.0,0.9230769230769231,0,4.3818081232003765,"(22, 19)","(23, 20)","(19, 22)","(20, 23)",0,0,0,0,6.139274164923028,0,-0.69528631392261,-0.7071777577632821,0.69528631392261,-0.8571671017990905,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
662,-3.3540220260620117,15.987757682800291,0.2960951030254364,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-2.893638688227104,12.329593622925412,0.08,,20->22,moving,-4.759921073913574,17.27478790283203,18.0,4.0,0.8461538461538461,0,3.687020084935295,"(22, 19)","(20, 22)","(19, 22)","(20, 22)",0,0,0,0,5.285636802613734,0,-0.6947880382650813,-1.3960188188459823,0.6947880382650813,-0.8536373623092937,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
663,-3.364461898803711,16.187528133392334,0.29652051627635956,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-2.946841783339165,12.376628243241871,0.08,,20->22,moving,,,18.0,4.0,,0,3.8337141956058005,"(22, 19)","(20, 22)","(19, 22)","(20, 22)",0,0,0,0,,0,0.1466941106705053,-1.243380241517186,-0.1466941106705053,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
664,-3.37490177154541,16.387298583984375,0.2969459295272827,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.000044878451226,12.42366286355833,0.08,,20->22,moving,,,18.0,4.0,,0,3.9813221189119465,"(22, 19)","(20, 22)","(19, 22)","(20, 22)",0,0,0,0,,0,0.14760792330614603,-0.40048600428842995,-0.14760792330614603,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
665,-3.37795090675354,16.850971221923828,0.2982222139835357,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.103220716142964,12.514876285285808,0.08,,20->22,moving,,,18.0,4.0,,0,4.344789520468258,"(22, 19)","(20, 22)","(19, 22)","(20, 22)",0,0,0,0,,0,0.36346740155631174,0.6577694355329631,-0.36346740155631174,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
666,-3.3889992237091064,17.03962230682373,0.2090958952903747,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.1528763009167675,12.558774700810474,0.08,,20->22,moving,,,18.0,4.0,,0,4.487064664453002,"(22, 19)","(20, 22)","(19, 22)","(20, 22)",0,0,0,0,,0,0.14227514398474383,0.6533504688472016,-0.14227514398474383,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
667,-3.400047540664673,17.228273391723633,0.1199695765972137,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.202531885690571,12.602673116335142,0.08,,20->22,moving,,,18.0,4.0,,0,4.629815367985416,"(22, 19)","(20, 22)","(19, 22)","(20, 22)",0,0,0,0,,0,0.14275070353241404,0.6484932490734696,-0.14275070353241404,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
668,-3.5066832304000854,17.249985694885254,0.1574068889021873,18.5,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.247074541907269,12.676591477270048,0.1895,,20->22,moving,,,18.0,4.0,,0,4.580756634100656,"(22, 19)","(20, 22)","(19, 22)","(20, 22)",0,0,0,0,,0,-0.049058733884760564,0.2359671136323973,0.049058733884760564,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
669,-3.613318920135498,17.271697998046875,0.1948442012071609,18.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.291617198123967,12.750509838204955,0.299,,22->19,moving,,,18.0,4.0,,0,4.5326189311081455,"(19, 18)","(22, 19)","(18, 19)","(19, 22)",0,0,0,0,,0,-0.04813770299251008,0.045554266655143394,0.04813770299251008,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
670,-3.975670576095581,17.23383331298828,0.2867357730865478,18.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.3011499436302167,13.166137542277454,0.299,,22->19,moving,,,18.0,4.0,,0,4.123242288136877,"(19, 18)","(22, 19)","(18, 19)","(19, 22)",0,0,0,0,,0,-0.4093766429712682,-0.5065730798485388,0.4093766429712682,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
671,-4.207368016242981,17.238951683044434,0.2914154380559921,11.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.306039710541427,13.379331379606226,0.299,,22->19,moving,-4.759921073913574,17.27478790283203,18.0,4.0,0.1538461538461538,0,3.9634658572228516,"(19, 18)","(22, 19)","(18, 19)","(19, 22)",0,0,0,0,4.157926471584524,0,-0.1597764309140257,-0.617290776877804,0.1597764309140257,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
672,-4.439065456390381,17.244070053100586,0.2960951030254364,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.3109294774526377,13.592525216934998,0.299,,22->19,moving,-4.759921073913574,17.27478790283203,18.0,4.0,0.07692307692307687,0,3.821841241797125,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,3.957099333421395,0,-0.14162461542572657,-0.7107776893110205,0.14162461542572657,-0.20082713816312925,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
673,-4.664384126663208,17.24569320678711,0.2573815211653709,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.3159593561156866,13.811827926643929,0.299,,22->19,moving,-4.759921073913574,17.27478790283203,4.0,18.0,0.0,1,3.6891299955408106,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,3.75194845902053,0,-0.13271124625631447,-0.43411229259606676,0.13271124625631447,-0.20515087440086477,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
674,-4.889702796936035,17.247316360473633,0.2186679393053054,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.3209892347787355,14.03113063635286,0.299,,22->19,moving,-4.239432950856236,17.26956845701912,4.0,18.0,0.4982,1,3.578367344493087,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,3.366157806449942,0,-0.11076265104772354,-0.3850985127297646,0.11076265104772354,-0.3857906525705883,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
675,-5.062089443206787,17.247570037841797,0.0986983701586723,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.3310708582046655,14.470689417723417,0.299,,22->19,moving,-3.566240366850795,17.295040663720155,4.0,18.0,0.9964,1,3.272230328080801,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,2.8341250252168106,0,-0.30613701641228586,-0.5496109137163239,0.30613701641228586,-0.5320327812331311,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
676,-5.08558201789856,17.247231483459473,0.061473769135773154,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.3361513797805196,14.692200158430651,0.299,,22->19,moving,-3.5614209175109863,17.295276641845703,4.0,18.0,1.0,1,3.096561420263552,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,2.612805684152147,0,-0.1756689078172493,-0.5925685752772587,0.1756689078172493,-0.22131934106466344,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
677,-5.109074592590332,17.24689292907715,0.024249168112874,4.0,18->4,SERIES_DEST_SENT,-3.3412319013563736,14.913710899137888,0.299,,22->19,moving,-3.648953914642334,17.291595458984375,4.0,18.0,0.8333333333333334,0,2.927286485088334,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,2.39771303900552,0,-0.16927493517521786,-0.651080859404753,0.16927493517521786,-0.21509264514662707,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
678,-4.962568044662476,17.250328063964844,0.16144840512424707,4.0,18->4,SERIES_DEST_SENT,-3.3462193043130557,15.13116166804923,0.299,,22->19,moving,-3.7364869117736816,17.287914276123047,4.0,18.0,0.6666666666666667,0,2.6652297206820887,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,2.1917779581577714,0,-0.26205676440624526,-0.6070006073987124,0.26205676440624526,-0.2059350808477487,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
679,-4.816061496734619,17.25376319885254,0.2986476421356201,4.0,18->4,SERIES_DEST_SENT,-3.351206707269738,15.348612436960572,0.299,,22->19,moving,,,4.0,18.0,,0,2.4032059794690395,"(18, 4)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,,0,-0.2620237412130493,-0.6933554407945124,0.2620237412130493,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
680,-4.360396862030029,17.26533317565918,0.2990730702877044,18.0,4->18,SERIES_DEST_SENT,-3.3608749019035975,15.770145722996844,0.299,,22->19,held,-3.911552906036377,17.28055191040039,4.0,18.0,0.33333333333333337,0,1.7985076222729413,"(4, 18)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,1.607660758736923,0,-0.6046983571960982,-1.1287788628153927,0.6046983571960982,0.0,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
681,-4.060579180717468,17.27012825012207,0.2990730702877044,18.0,4->18,SERIES_DEST_SENT,-3.3608749019035975,15.770145722996844,0.1495,,22->19,held,-3.9990859031677246,17.276870727539062,4.0,18.0,0.1666666666666667,0,1.6551536664223716,"(4, 18)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,1.6363170601834194,0,-0.14335395585056965,-1.0100760542597171,0.14335395585056965,0.028656301446496446,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
682,-3.7607614994049072,17.27492332458496,0.2990730702877044,18.0,4->18,SERIES_DEST_SENT,-3.3608749019035975,15.770145722996844,0.0,,22->19,held,-4.086618900299072,17.273189544677734,18.0,17.0,0.0,1,1.5570051127412716,"(4, 18)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,1.669085103013069,0,-0.09814855368109998,-0.8462008667277678,0.09814855368109998,0.03276804282964951,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
683,-3.623672842979431,17.31056308746338,0.1967585943639278,18.0,4->18,SERIES_DEST_SENT,-3.3608749019035975,15.770145722996844,0.0,,22->19,held,-3.631305585411654,17.288005293541868,18.0,17.0,0.5,1,1.5626734830359548,"(4, 18)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,1.5417621186414459,0,0.005668370294683145,-0.23583413923698648,-0.005668370294683145,-0.12732298437162304,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
684,-3.486584186553955,17.346202850341797,0.0944441184401512,18.0,4->18,SERIES_DEST_SENT,-3.3608749019035975,15.770145722996844,0.0,,22->19,held,-3.437999963760376,17.636497497558594,18.0,17.0,1.0,1,1.5810625834868555,"(4, 18)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,1.8679446516361784,0,0.018389100450900697,-0.07409108293551614,-0.018389100450900697,0.32618253299473254,safe_node_tms,1.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
685,-3.458736777305603,17.43292236328125,0.1444314457476139,17.5,4->18,SERIES_DEST_SENT,-3.3254374509517985,14.225072861498422,0.0,,22->19,held,-3.445168197154999,17.5889310836792,18.0,17.0,0.75,0,3.2106178745678715,"(4, 18)","(22, 19)","(4, 18)","(19, 22)",0,0,0,0,3.365988352701119,0,1.629555291081016,1.6536127618265999,-1.629555291081016,1.4980437010649408,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
686,-3.430889368057251,17.519641876220703,0.1944187730550766,17.0,18->17,SERIES_DEST_SENT,-3.29,12.68,0.0,,22->19,moving,-3.4523364305496216,17.541364669799805,18.0,17.0,0.5,0,4.841692194274707,"(18, 17)","(22, 19)","(17, 18)","(19, 22)",0,0,0,0,4.864074379515732,0,1.6310743197068351,3.279018711238752,-1.6310743197068351,1.498086026814613,clear,0.0,0.0,0.0,0.0,none,resume_original_goal,0,0,0,0,0,0,resume,0,dataset3
687,-3.463660717010498,17.930397033691406,0.1314560323953628,10.0,17->10,SERIES_DEST_SENT,-3.2904273805423463,12.698633791646287,0.299,,22->19,moving,-3.4595046639442444,17.49379825592041,18.0,17.0,0.25,0,5.2346304940920465,"(17, 10)","(22, 19)","(10, 17)","(19, 22)",0,0,0,0,4.798144367065241,0,0.39293829981733985,3.653567910605191,-0.39293829981733985,-0.06593001245049113,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
688,-3.5023497343063354,17.947492599487305,0.1174170263111591,9.0,17->10,SERIES_DEST_SENT,-3.2953928982755665,12.915130364814683,0.299,,22->19,moving,-3.466672897338867,17.446231842041016,17.0,10.0,0.0,1,5.036616006103611,"(17, 10)","(22, 19)","(10, 17)","(19, 22)",0,0,0,0,4.534337596055435,0,-0.19801448798843513,1.8259981315357399,0.19801448798843513,-0.263806771009806,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
689,-3.541038751602173,17.964588165283203,0.1033780202269554,8.0,10->8,SERIES_DEST_SENT,-3.300358416008786,13.131626937983077,0.299,,22->19,moving,-3.4419960505870772,17.698694172638305,17.0,10.0,0.5,1,4.8389504284015645,"(10, 8)","(22, 19)","(8, 10)","(19, 22)",0,0,0,0,4.569262998054532,0,-0.19766557770204685,-0.0027417658731421213,0.19766557770204685,0.03492540199909655,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
690,-3.825735092163086,17.97917366027832,0.2514255940914154,8.0,10->8,SERIES_DEST_SENT,-3.3099162177196124,13.548347092575089,0.299,,22->19,moving,-3.461538553237915,17.95085906982422,17.0,10.0,1.0,1,4.460750293873995,"(10, 8)","(22, 19)","(8, 10)","(19, 22)",0,0,0,0,4.40512213706386,0,-0.3782001345275692,-0.7738802002180512,0.3782001345275692,-0.16414086099067138,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
691,-4.051507949829102,17.98042392730713,0.27439847588539124,8.0,10->8,SERIES_DEST_SENT,-3.314689004679788,13.756440604038765,0.299,,22->19,moving,-3.4463624954223633,17.83447265625,10.0,8.0,0.0,1,4.287766000282687,"(10, 8)","(22, 19)","(8, 10)","(19, 22)",0,0,0,0,4.080157267437924,0,-0.17298429359130818,-0.7488500058209242,0.17298429359130818,-0.3249648696259362,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
692,-4.277280807495117,17.981674194335938,0.297371357679367,8.0,10->8,SERIES_DEST_SENT,-3.319461791639964,13.964534115502444,0.299,,22->19,moving,-3.727875720138968,17.996395572433563,10.0,8.0,0.5,1,4.129749590484162,"(10, 8)","(22, 19)","(8, 10)","(19, 22)",0,0,0,0,4.052494138784006,0,-0.15801640979852483,-0.7092008379174022,0.15801640979852483,-0.02766312865391818,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
693,-4.57261323928833,17.984355926513672,0.2971586436033249,5.5,10->8,SERIES_DEST_SENT,-3.324287006385049,14.174913478388138,0.299,,22->19,moving,-4.095770835876465,17.99343490600586,10.0,8.0,1.0,1,4.008761672803106,"(10, 8)","(22, 19)","(8, 10)","(19, 22)",0,0,0,0,3.895676217595916,0,-0.12098791768105599,-0.451988621070889,0.12098791768105599,-0.15681792118809001,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
694,-4.867945671081543,17.987037658691406,0.2969459295272827,3.0,8->3,SERIES_DEST_SENT,-3.329112221130134,14.385292841273833,0.299,,22->19,moving,-4.468571662902832,18.007205963134766,10.0,8.0,0.5,0,3.9167044969570664,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,3.7969227647864208,0,-0.09205717584604,-0.3710615033256208,0.09205717584604,-0.0987534528094951,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
695,-5.096261978149414,17.987565994262695,0.0986983701586723,3.0,8->3,SERIES_DEST_SENT,-3.3391165510945937,14.821481627724276,0.299,,22->19,moving,-4.841372489929199,18.020977020263672,3.0,8.0,0.0,1,3.6210012797372286,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,3.5346207254307584,0,-0.2957032172198377,-0.5087483107469337,0.2957032172198377,-0.2623020393556623,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
696,-5.133702039718628,17.98743724822998,0.04934918507933615,3.0,8->3,SERIES_DEST_SENT,-3.344077496863755,15.037778863259712,0.299,,22->19,moving,-4.287630668320096,18.01601970403593,3.0,8.0,0.4765,1,3.450107330564359,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,3.1241336547965988,0,-0.1708939491728696,-0.5586543422387473,0.1708939491728696,-0.4104870706341597,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
697,-5.171142101287842,17.987308502197266,0.0,3.0,8->3,SERIES_DEST_SENT,-3.3490384426329163,15.254076098795148,0.299,,22->19,moving,-3.655567532638965,18.03076501204419,3.0,8.0,0.953,1,3.2849080830201296,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,2.7935571238082955,0,-0.16519924754422943,-0.6317964139369368,0.16519924754422943,-0.3305765309883033,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
698,-5.171142101287842,17.987308502197266,0.0,3.0,8->3,SERIES_DEST_SENT,-3.354326230356936,15.484623643562411,0.299,,22->19,moving,-3.5932579040527344,18.032123565673828,3.0,8.0,1.0,1,3.0926123925423608,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,2.558680167166805,0,-0.19229569047776884,-0.5283888871948679,0.19229569047776884,-0.23487695664149033,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
699,-5.171142101287842,17.987308502197266,0.0,3.0,8->3,SERIES_DEST_SENT,-3.359614018080956,15.715171188329675,0.299,,22->19,moving,-3.708423205784389,18.029936926705496,3.0,8.0,0.8571428571428572,0,2.905897790583255,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,2.3408990309248465,0,-0.18671460195910594,-0.5442095399811042,0.18671460195910594,-0.2177811362419586,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
700,-5.068490982055664,17.99117946624756,0.1301797330379486,3.0,8->3,SERIES_DEST_SENT,-3.364942383314026,15.947487912491532,0.299,,22->19,moving,-3.8235885075160434,18.027750287737167,3.0,8.0,0.7142857142857143,0,2.6605926022539266,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,2.1302224806597416,0,-0.24530518832932824,-0.624315480766203,0.24530518832932824,-0.2106765502651049,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
701,-4.965839862823486,17.99505043029785,0.2603594660758972,3.0,8->3,SERIES_DEST_SENT,-3.3702707485470964,16.17980463665339,0.299,,22->19,moving,,,3.0,8.0,,0,2.416807416774587,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,,0,-0.24378518547933936,-0.6758049757677735,0.24378518547933936,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
702,-4.734163045883179,18.002509117126465,0.27950355410575867,3.0,8->3,SERIES_DEST_SENT,-3.3759995477117286,16.429580280231352,0.299,,22->19,moving,,,3.0,8.0,,0,2.0781513933545654,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,,0,-0.33865602342002177,-0.8277463972286894,0.33865602342002177,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
703,-4.502486228942871,18.009967803955078,0.2986476421356201,3.0,8->3,SERIES_DEST_SENT,-3.3817283468763604,16.679355923809315,0.299,,22->19,moving,-4.169084412711007,18.02119037083217,3.0,8.0,0.28571428571428575,0,1.7397201515758949,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,1.5557793087786402,0,-0.33843124177867057,-0.9208724506780317,0.33843124177867057,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
704,-4.102824568748474,18.017521858215332,0.2986476421356201,5.5,8->3,SERIES_DEST_SENT,-3.386625595451551,16.899271906599946,0.1895,,22->19,moving,-4.2842497144426614,18.01900373186384,3.0,8.0,0.1428571428571429,0,1.327939728918214,"(8, 3)","(22, 19)","(3, 8)","(19, 22)",0,0,0,0,1.435105717187197,0,-0.4117804226576809,-1.0888676878563732,0.4117804226576809,-0.1206735915914432,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
705,-3.703162908554077,18.025075912475582,0.2986476421356201,8.0,3->8,SERIES_DEST_SENT,-3.391522844026742,17.119187889390577,0.08,,19->17,held,-4.399415016174316,18.016817092895508,8.0,9.0,0.0,1,0.9579940710607036,"(3, 8)","(19, 17)","(3, 8)","(17, 19)",0,0,0,0,1.3496610010151628,0,-0.36994565785751043,-1.120157322293862,0.36994565785751043,-0.0854447161720342,safe_node_tms,2.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
706,-3.474507451057434,18.037048339843746,0.2980094999074936,8.5,3->8,SERIES_DEST_SENT,-3.391522844026742,17.119187889390577,0.04,,19->17,held,-3.685802534633018,18.033617974364844,8.0,9.0,0.5,1,0.9216041729018662,"(3, 8)","(19, 17)","(3, 8)","(17, 19)",0,0,0,0,0.9606159048284444,0,-0.03638989815883731,-0.8181159786740286,0.03638989815883731,-0.38904509618671845,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
707,-3.245851993560791,18.04902076721191,0.297371357679367,9.0,8->9,SERIES_DEST_SENT,-3.391522844026742,17.119187889390577,0.0,,19->17,held,-2.972100019454956,18.046613693237305,8.0,9.0,1.0,1,0.9411743607605213,"(8, 9)","(19, 17)","(8, 9)","(17, 19)",0,0,0,0,1.0178576164732096,0,0.019570187858655053,-0.3867653681576927,-0.019570187858655053,0.057241711644765214,safe_node_tms,2.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset3
708,-2.9580432176589966,18.052048683166504,0.29524424672126764,11.0,8->9,SERIES_DEST_SENT,-3.3907614220133713,17.07959394469529,0.0,,19->17,held,-3.0659704208374023,18.050791422526043,8.0,9.0,0.6666666666666667,0,1.0643839827594135,"(8, 9)","(19, 17)","(8, 9)","(17, 19)",0,0,0,0,1.0240672513998794,0,0.12320962199889218,0.10638991169870993,-0.12320962199889218,0.006209634926669816,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
709,-2.670234441757202,18.055076599121097,0.2931171357631683,13.0,9->13,SERIES_DEST_SENT,-3.39,17.04,0.0,,19->17,moving,-3.1598408222198486,18.054969151814777,8.0,9.0,0.33333333333333337,0,1.2443644807353758,"(9, 13)","(19, 17)","(9, 13)","(17, 19)",0,0,0,0,1.040738019989683,0,0.17998049797596227,0.3227603078335095,-0.17998049797596227,0.016670768589803542,clear,0.0,0.0,0.0,0.0,none,resume_original_goal,0,0,0,0,0,0,resume,0,dataset3
710,-2.503644585609436,18.083285331726074,0.19165351241827006,13.0,9->13,SERIES_DEST_SENT,-3.3900600135321213,17.04312070367031,0.04,,19->17,moving,-3.253711223602295,18.059146881103516,9.0,13.0,0.0,1,1.3666289782957701,"(9, 13)","(19, 17)","(9, 13)","(17, 19)",0,0,0,0,1.025134228159833,0,0.12226449756039437,0.4254546175352488,-0.12226449756039437,-0.015603791829849945,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset3
