sec,real_x,real_y,real_speed,real_node,real_edge,real_status,sim1_x,sim1_y,sim1_speed,sim1_node,sim1_edge,sim1_status,planned_real_x,planned_real_y,planned_real_u,planned_real_v,planned_real_tau,planned_real_available,real_sim_distance_m,real_edge_tuple,sim1_edge_tuple,real_edge_undir,sim1_edge_undir,same_physical_edge,opposite_edge_flag,close_distance_flag,very_close_flag,planned_to_sim_distance_m,planned_same_sim_edge,distance_delta_1s,distance_delta_3s,closing_speed_est,planned_distance_delta_1s,tms_action,tms_conflict_count,tms_horizon_s,tms_hold_s,tms_first_severity,dynamic_decision_action,safe_node_action,operator_event,hard_stop_event,hard_stop_operator,hard_stop_scanner,urgent_control_event,virtual_scanner_event,state_label,risk_binary,run_id
180,-2.66929213817303,11.325908660888674,0.02271109590163596,20.0,23->20,OPERATOR_SIM_BRAKE_HOLD,-5.1,17.26,0.0,,4->18,held,-3.388644218444824,17.04977798461914,22.0,19.0,1.0,1,6.41262666389238,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,1.7242192165769166,0,-0.05636233019045278,-0.16932286097139393,0.05636233019045278,-0.03927223891728393,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset1
181,-2.6694979667663574,11.386688232421877,0.0,20.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.3877706961198286,16.997901916503906,22.0,19.0,0.9090909090909091,0,6.356345746789152,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,1.7321733730889357,0,-0.056280917103227246,-0.16908488099538221,0.056280917103227246,0.00795415651201914,clear,0.0,0.0,0.0,0.0,none,none,1,0,0,0,0,0,operator_stop,1,dataset1
182,-2.671740452448527,11.49154790242513,0.09898197650909424,20.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.386897173794833,16.946025848388672,22.0,19.0,0.8181818181818181,0,6.2587126497619945,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,1.7416374654422726,0,-0.09763309702715794,-0.21027634432083797,0.09763309702715794,0.009464092353336895,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
183,-2.6739829381306968,11.596407572428387,0.19796395301818848,20.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,22.0,19.0,,0,6.161317876081991,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,,0,-0.09739477368000315,-0.25130878781038835,0.09739477368000315,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
184,-2.676225423812866,11.70126724243164,0.2969459295272827,20.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,22.0,19.0,,0,6.0641729086689695,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,,0,-0.09714496741302181,-0.2921728381201829,0.09714496741302181,0.0,sim_hold,1.0,10.0,0.35,1.0,none,preentry_block,0,0,0,0,0,0,preentry_block,1,dataset1
185,-2.6830592155456543,12.209702491760254,0.1497492492198944,20.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,22.0,19.0,,0,5.598848781427428,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,,0,-0.4653241272415416,-0.6598638683345666,0.4653241272415416,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
186,-2.7595231533050537,12.284510612487793,0.1497492492198944,20.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,22.0,19.0,,0,5.498484019724139,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,,0,-0.10036476170328879,-0.6628338563578522,0.10036476170328879,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
187,-2.835987091064453,12.359318733215332,0.1497492492198944,20.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,22.0,19.0,,0,5.398373026240497,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,,0,-0.10011099348364194,-0.6657998824284723,0.10011099348364194,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
188,-2.970967173576355,12.355792045593262,0.13847551494836807,21.0,23->20,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,22.0,19.0,,0,5.346404065917183,"(23, 20)","(4, 18)","(20, 23)","(4, 18)",0,0,0,0,,0,-0.05196896032331377,-0.2524447155102445,0.05196896032331377,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
189,-3.105947256088257,12.352265357971191,0.1272017806768417,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.3807825175198642,16.58289337158203,22.0,19.0,0.1818181818181818,0,5.297367805058622,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.8477505617135896,0,-0.0490362608585615,-0.2011162146655172,0.0490362608585615,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
190,-3.188162684440613,12.436480522155762,0.1342212855815887,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.3799089951948686,16.531017303466797,22.0,19.0,0.09090909090909088,0,5.188589603573218,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.8681886512492114,0,-0.10877820148540351,-0.20978342266727878,0.10877820148540351,0.020438089535621762,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
191,-3.2703781127929688,12.520695686340332,0.1412407904863357,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.379035472869873,16.479141235351562,19.0,17.0,0.0,1,5.080208817324359,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.8898304987401666,0,-0.10838078624885927,-0.2661952485928243,0.10838078624885927,0.021641847490955213,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
192,-3.241302728652954,12.847282409667969,0.251000165939331,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.388580237360211,17.046692513582165,19.0,17.0,0.5,1,4.788197163707724,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.7246616154237113,0,-0.29201165361663506,-0.5091706413508978,0.29201165361663506,-0.1651688833164553,sim_hold,1.0,10.0,0.35,1.0,none,preentry_block,0,0,0,0,0,0,preentry_block,1,dataset1
193,-3.255070924758911,13.131313800811768,0.2733349204063415,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.4055142402648926,17.614076614379883,19.0,17.0,1.0,1,4.52214694852316,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.7310841223914517,0,-0.2660502151845643,-0.6664426550500586,0.2660502151845643,0.006422506967740382,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
194,-3.268839120864868,13.415345191955566,0.295669674873352,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.4120113849639893,17.618560791015625,19.0,17.0,0.8,0,4.258464601038048,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.7256510091397212,0,-0.263682347485112,-0.8217442162863113,0.263682347485112,-0.005433113251730459,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
195,-3.284376621246338,13.645196437835693,0.2958823889493942,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.418508529663086,17.623044967651367,19.0,17.0,0.6,0,4.045156739424646,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.7202369643025281,0,-0.21330786161340143,-0.7430404242830777,0.21330786161340143,-0.005414044837193099,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
196,-3.2999141216278076,13.87504768371582,0.2960951030254364,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.4250056743621826,17.62752914428711,19.0,17.0,0.39999999999999997,0,3.833824637751788,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.7148421684864468,0,-0.2113321016728582,-0.6883223107713716,0.2113321016728582,-0.005394795816081377,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
197,-3.3093090057373047,14.106305122375488,0.29673323035240173,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.4315028190612793,17.63201332092285,19.0,17.0,0.19999999999999996,0,3.626619034043776,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.7094668039317125,0,-0.2072056037080121,-0.6318455669942717,0.2072056037080121,-0.005375364554734308,clear,0.0,0.0,0.0,0.0,none,preentry_block,0,0,0,0,0,0,preentry_block,1,dataset1
198,-3.3187038898468018,14.337562561035156,0.297371357679367,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.437999963760376,17.636497497558594,17.0,18.0,0.0,1,3.4225219380904366,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.7041110545173963,0,-0.20409709595333947,-0.6226348013342098,0.20409709595333947,-0.005355749414316158,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
199,-3.3364148139953613,14.79382610321045,0.2986476421356201,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.631305585411654,17.288005293541868,17.0,18.0,0.5,1,3.0318717646861617,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.4689613949690337,0,-0.3906501734042749,-0.8019528730656265,0.3906501734042749,-0.23514965954836264,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
200,-3.3365907669067383,15.025157928466797,0.2977967858314514,20.5,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-4.086618900299072,17.273189544677734,17.0,18.0,1.0,1,2.8467755809078787,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,1.0134669295639926,0,-0.18509618377828296,-0.7798434531358973,0.18509618377828296,-0.455494465405041,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
201,-3.3367667198181152,15.256489753723145,0.2969459295272827,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.911552906036377,17.28055191040039,17.0,18.0,0.6666666666666667,0,2.6689033154607382,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,1.1886247835930754,0,-0.17787226544714052,-0.7536186226296984,0.17787226544714052,0.1751578540290828,sim_hold,2.0,10.0,0.35,0.8,none,preentry_block,0,0,0,0,0,0,preentry_block,1,dataset1
202,-3.3484710454940796,15.45118522644043,0.29737135767936707,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.7364869117736816,17.287914276123047,17.0,18.0,0.33333333333333337,0,2.5178690520994067,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,1.3637987932887843,0,-0.15103426336133152,-0.514002712586755,0.15103426336133152,0.17517400969570884,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
203,-3.360175371170044,15.645880699157717,0.2977967858314514,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.5614209175109863,17.295276641845703,18.0,4.0,0.0,1,2.373261649383582,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,1.5389834419293287,1,-0.14460740271582484,-0.4735139315242969,0.14460740271582484,0.1751846486405444,sim_hold,2.0,10.0,0.35,0.8,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
204,-3.3537309169769287,16.118558883666992,0.2977967858314514,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-4.236941717048083,17.26958401264702,18.0,4.0,0.5,1,2.086227104698284,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,0.8631114951559439,1,-0.287034544685298,-0.5826762107624543,0.287034544685298,-0.6758719467733848,sim_hold,2.0,10.0,0.35,0.8,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
205,-3.3647574186325073,16.415395736694336,0.29758407175540924,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-4.759921073913574,17.27478790283203,18.0,4.0,1.0,1,1.9298764669752893,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,0.34040029089039564,1,-0.15635063772299462,-0.5879925851241175,0.15635063772299462,-0.5227112042655482,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
206,-3.375783920288086,16.71223258972168,0.297371357679367,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-4.759921073913574,17.27478790283203,18.0,4.0,0.9,0,1.809135214764264,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,0.34040029089039564,1,-0.12074125221102516,-0.5641264346193178,0.12074125221102516,0.0,sim_hold,2.0,10.0,0.35,0.8,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
207,-3.378157615661621,16.916118621826172,0.27546203136444086,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-4.759921073913574,17.27478790283203,18.0,4.0,0.8,0,1.7558461204669404,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,0.34040029089039564,1,-0.05328909429732365,-0.33038098423134343,0.05328909429732365,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
208,-3.380531311035156,17.120004653930664,0.2535527050495147,19.0,22->19,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,1.7251583316471426,"(22, 19)","(4, 18)","(19, 22)","(4, 18)",0,0,0,0,,1,-0.030687788819797834,-0.20471813532814664,0.030687788819797834,0.0,sim_hold,2.0,10.0,0.35,0.8,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
209,-3.494190216064453,17.25773811340332,0.1008254811167717,18.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,1.6058113769412967,"(19, 18)","(4, 18)","(18, 19)","(4, 18)",0,0,0,0,,1,-0.11934695470584589,-0.20332383782296737,0.11934695470584589,0.0,sim_hold,4.0,10.0,0.35,1.0,none,preentry_block,0,0,0,0,0,0,preentry_block,1,dataset1
210,-3.6267237663269043,17.250165939331055,0.16697891429066655,18.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,1.4733090542907898,"(19, 18)","(4, 18)","(18, 19)","(4, 18)",0,0,0,0,,1,-0.13250232265050688,-0.2825370661761506,0.13250232265050688,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
211,-3.759257316589355,17.24259376525879,0.2331323474645614,18.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,1.3408556671495415,"(19, 18)","(4, 18)","(18, 19)","(4, 18)",0,0,0,0,,1,-0.13245338714124832,-0.3843026644976011,0.13245338714124832,0.0,sim_hold,4.0,10.0,0.35,1.0,none,preentry_block,0,0,0,0,0,0,preentry_block,1,dataset1
212,-3.9641828536987305,17.241634368896484,0.2652518525719642,18.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,1.1359656184224016,"(19, 18)","(4, 18)","(18, 19)","(4, 18)",0,0,0,0,,1,-0.2048900487271399,-0.4698457585188951,0.2048900487271399,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
213,-4.1691083908081055,17.24067497253418,0.297371357679367,18.0,19->18,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-4.759921073913574,17.27478790283203,18.0,4.0,0.19999999999999996,0,0.9310921784390785,"(19, 18)","(4, 18)","(18, 19)","(4, 18)",0,0,0,0,0.34040029089039564,1,-0.20487343998332308,-0.5422168758517113,0.20487343998332308,0.0,sim_hold,4.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
214,-4.628429412841797,17.2503662109375,0.297371357679367,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,moving,-4.759921073913574,17.27478790283203,18.0,4.0,0.09999999999999995,0,0.4716689819825265,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,0,0,0.34040029089039564,1,-0.45942319645655205,-0.869186685167015,0.45942319645655205,0.0,clear,0.0,0.0,0.0,0.0,none,resume_original_goal,0,0,0,0,0,0,resume,0,dataset1
215,-4.789108037948608,17.249282836914062,0.19909841939806935,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,moving,-4.759921073913574,17.27478790283203,4.0,18.0,0.0,1,0.3110766298724067,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,0,0,0.34040029089039564,1,-0.1605923521101198,-0.8248889885499949,0.1605923521101198,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,conflict_risk,1,dataset1
216,-4.94978666305542,17.248199462890625,0.1008254811167717,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-4.239432950856236,17.26956845701912,4.0,18.0,0.4982,1,0.15067614035438925,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,1,0,0.8606202422914134,1,-0.16040048951801744,-0.7804160380846893,0.16040048951801744,0.5202199514010177,sim_hold,7.0,10.0,0.35,0.8,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
217,-5.0278332233428955,17.24751567840576,0.05041274055838585,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.566240366850795,17.295040663720155,4.0,18.0,0.9964,1,0.07323866423375534,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,1,1,1.534159854901676,1,-0.07743747612063391,-0.39843031774877113,0.07743747612063391,0.6735396126102625,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,conflict_risk,1,dataset1
218,-5.105879783630371,17.2468318939209,0.0,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.5614209175109863,17.295276641845703,4.0,18.0,1.0,1,0.014421195278148644,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,1,1,1.5389834419293287,1,-0.0588174689556067,-0.296655434594258,0.0588174689556067,0.0048235870276527315,sim_hold_live_close,0.0,0.0,0.0,0.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
219,-5.105879783630371,17.2468318939209,0.0,4.0,18->4,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,-3.648953914642334,17.291595458984375,4.0,18.0,0.8333333333333334,0,0.014421195278148644,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,1,1,1.4513900285106822,1,0.0,-0.1362549450762406,-0.0,-0.08759341341864646,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,conflict_risk,1,dataset1
220,-5.105879783630371,17.2468318939209,0.0,4.0,18->4,SERIES_DEST_SENT,-5.1,17.26,0.0,,4->18,held,-3.7364869117736816,17.287914276123047,4.0,18.0,0.6666666666666667,0,0.014421195278148644,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,1,1,1.3637987932887843,1,0.0,-0.0588174689556067,-0.0,-0.08759123522189793,sim_hold_live_close,0.0,0.0,0.0,0.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
221,-4.958066940307617,17.249300956726074,0.1488983929157257,4.0,18->4,SERIES_DEST_SENT,-5.1,17.26,0.0,,4->18,held,,,4.0,18.0,,0,0.14233574027846543,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,1,0,,1,0.1279145450003168,0.1279145450003168,-0.1279145450003168,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,conflict_risk,1,dataset1
222,-4.810254096984863,17.25177001953125,0.2977967858314514,4.0,18->4,SERIES_DEST_SENT,-5.1,17.26,0.0,,4->18,held,-3.911552906036377,17.28055191040039,4.0,18.0,0.33333333333333337,0,0.28986276216957024,"(18, 4)","(4, 18)","(4, 18)","(4, 18)",1,1,1,0,1.1886247835930754,1,0.1475270218911048,0.2754415668914216,-0.1475270218911048,0.0,sim_hold_live_close,0.0,0.0,0.0,0.0,none,preentry_block,0,0,0,0,0,0,preentry_block,1,dataset1
223,-4.218214988708496,17.264848709106445,0.2977967858314514,18.0,4->18,SERIES_DEST_SENT,-4.615691651534449,17.269883843846237,0.299,,4->18,held,-3.9990859031677246,17.276870727539062,4.0,18.0,0.1666666666666667,0,0.3975085534590467,"(4, 18)","(4, 18)","(4, 18)","(4, 18)",1,0,0,0,0.6166453319880276,1,0.10764579128947643,0.383087358180898,-0.10764579128947643,-0.5719794516050478,sim_hold_live_close,0.0,0.0,0.0,0.0,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset1
224,-4.020883798599243,17.26888370513916,0.29822221398353577,18.0,4->18,SERIES_DEST_SENT,-4.378228763585499,17.274730025232948,0.299,,4->18,held,-4.086618900299072,17.273189544677734,18.0,17.0,0.0,1,0.3573927859647804,"(4, 18)","(4, 18)","(4, 18)","(4, 18)",1,0,0,0,0.2916139321882091,0,-0.04011576749426626,0.21505704568631498,0.04011576749426626,-0.32503139979981854,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
225,-3.8235526084899902,17.272918701171875,0.2986476421356201,18.0,4->18,SERIES_DEST_SENT,-4.14076587563655,17.279576206619662,0.299,,4->18,held,-3.631305585411654,17.288005293541868,18.0,17.0,0.5,1,0.3172831215690207,"(4, 18)","(4, 18)","(4, 18)","(4, 18)",1,0,0,0,0.5095300156245727,0,-0.04010966439575969,0.027420359399450478,0.04010966439575969,0.2179160834363636,safe_node_tms,3.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset1
226,-3.673243999481201,17.310063362121582,0.21249928325414658,18.0,4->18,SERIES_DEST_SENT,-3.9007360796453785,17.28447477388479,0.299,,4->18,held,-3.437999963760376,17.636497497558594,18.0,17.0,1.0,1,0.2289266746916502,"(4, 18)","(4, 18)","(4, 18)","(4, 18)",1,0,1,0,0.5814161254446446,0,-0.08835644687737051,-0.16858187876739647,0.08835644687737051,0.07188610982007193,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,conflict_risk,1,dataset1
227,-3.522935390472412,17.34720802307129,0.126350924372673,18.0,4->18,SERIES_DEST_SENT,-3.6607062836542066,17.289373341149915,0.299,,4->18,held,-3.445168197154999,17.5889310836792,18.0,17.0,0.75,0,0.14941776815712363,"(4, 18)","(4, 18)","(4, 18)","(4, 18)",1,0,1,0,0.3690413362226256,0,-0.07950890653452658,-0.2079750178076568,0.07950890653452658,-0.21237478922201902,sim_hold_live_close,0.0,0.0,0.0,0.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset1
228,-3.4302375316619873,17.486722946166992,0.1629374027252197,17.0,18->17,SERIES_DEST_SENT,-3.5392665118194544,17.195485949811932,0.08,,18->19,held,-3.4523364305496216,17.541364669799805,18.0,17.0,0.5,0,0.3109763762090213,"(18, 17)","(18, 19)","(17, 18)","(18, 19)",0,0,0,0,0.3566355674495031,0,0.16155860805189767,-0.006306745359999422,-0.16155860805189767,-0.012405768773122494,sim_hold_live_close,0.0,0.0,0.0,0.0,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset1
229,-3.4395194053649902,17.668519973754883,0.1674043536186218,13.5,18->17,SERIES_DEST_SENT,-3.4912448357125268,17.145463370533882,0.08,,18->19,held,-3.4595046639442444,17.49379825592041,18.0,17.0,0.25,0,0.5256079625707064,"(18, 17)","(18, 19)","(17, 18)","(18, 19)",0,0,0,0,0.3497779736934927,0,0.2146315863616851,0.29668128787905623,-0.2146315863616851,-0.006857593756010361,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
230,-3.448801279067993,17.850317001342773,0.1718713045120239,10.0,17->10,SERIES_DEST_SENT,-3.4432231596055987,17.095440791255832,0.08,,18->19,held,-3.466672897338867,17.446231842041016,17.0,10.0,0.0,1,0.7548968194210122,"(17, 10)","(18, 19)","(10, 17)","(18, 19)",0,0,0,0,0.35157396307282496,0,0.22928885685030576,0.6054790512638886,-0.22928885685030576,0.0017959893793322301,safe_node_tms,2.0,0.0,10.0,0.8,none,hold_at_safe_node,0,0,0,0,0,0,safe_node_hold,1,dataset1
231,-3.487279176712036,17.912009239196777,0.1325195729732513,9.0,17->10,SERIES_DEST_SENT,-3.41334267002283,16.925195929221253,0.1895,,18->19,held,-3.4419960505870772,17.698694172638305,17.0,10.0,0.5,1,0.9895792619928192,"(17, 10)","(18, 19)","(10, 17)","(18, 19)",0,0,0,0,0.774028777751205,0,0.23468244257180704,0.6786028857837979,-0.23468244257180704,0.4224548146783801,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset1
