local_time,command,dest,attempt,write_ok,accepted,going_to_id,target_reached,speed,dest_dtype,trigger_dtype,trigger_hold_s,label
2026-05-19 16:41:32,SEND_DEST,6,1,True,True,6,0,-0.2977967858314514,uint32,uint32,1.0,V141 instant resume second pulse after operator clear
2026-05-19 16:42:22,SEND_DEST,5,1,True,True,5,0,0.2977967858314514,uint32,uint32,1.0,V99_series_idx1
2026-05-19 16:42:44,SEND_DEST,4,1,True,True,4,0,-0.28205612301826477,uint32,uint32,1.0,V99_series_idx2
2026-05-19 16:42:50,SEND_DEST,4,1,True,True,4,0,-0.09784750640392303,uint32,uint32,1.0,V99_series_auto_resend1_idx2
2026-05-19 16:43:40,SEND_DEST,4,1,True,True,4,0,0.0,uint32,uint32,1.0,V141 instant resume original goal after operator clear
2026-05-19 16:43:43,SEND_DEST,4,1,True,True,4,0,-0.2824815511703491,uint32,uint32,1.0,V141 instant resume second pulse after operator clear
2026-05-19 16:44:09,SEND_DEST,4,1,True,True,4,0,0.0,uint32,uint32,1.0,V141 instant resume original goal after operator clear
2026-05-19 16:44:13,SEND_DEST,4,1,True,True,4,0,-0.2718459367752075,uint32,uint32,1.0,V141 instant resume second pulse after operator clear
2026-05-19 16:44:33,SEND_DEST,3,1,True,True,3,0,0.264188289642334,uint32,uint32,1.0,V99_series_idx3
2026-05-19 16:44:39,SEND_DEST,3,1,True,True,3,0,0.09572039544582367,uint32,uint32,1.0,V99_series_auto_resend1_idx3
2026-05-19 16:44:56,SEND_DEST,2,1,True,True,2,0,-0.23483404517173767,uint32,uint32,1.0,V99_series_idx4
2026-05-19 16:45:02,SEND_DEST,2,1,True,True,2,0,-0.29907307028770447,uint32,uint32,1.0,V99_series_auto_resend1_idx4
2026-05-19 16:45:22,SEND_DEST,1,1,True,True,1,0,-0.09912378340959549,uint32,uint32,1.0,V99_series_idx5
2026-05-19 16:45:29,SEND_DEST,1,1,True,True,1,0,0.24121540784835815,uint32,uint32,1.0,V99_series_auto_resend1_idx5
2026-05-19 16:45:34,SEND_DEST,1,1,True,True,1,0,0.29822221398353577,uint32,uint32,1.0,V99_series_auto_resend2_idx5
2026-05-19 16:46:04,SEND_DEST,6,1,True,True,6,1,0.0,uint32,uint32,1.0,V99_series_idx0
2026-05-19 16:46:10,SEND_DEST,6,1,True,True,6,0,-0.24929845333099365,uint32,uint32,1.0,V99_series_auto_resend1_idx0
2026-05-19 16:47:08,SEND_DEST,6,1,True,True,6,0,0.0,uint32,uint32,1.0,V141 instant resume original goal after operator clear
2026-05-19 16:47:12,SEND_DEST,6,1,True,True,6,0,-0.2790781557559967,uint32,uint32,1.0,V141 instant resume second pulse after operator clear
2026-05-19 16:48:01,SEND_DEST,5,1,True,True,5,0,0.27865272760391235,uint32,uint32,1.0,V99_series_idx1
2026-05-19 16:48:07,SEND_DEST,5,1,True,True,5,0,0.16293740272521973,uint32,uint32,1.0,V99_series_auto_resend1_idx1
2026-05-19 16:49:43,SEND_DEST,4,1,True,True,4,0,-0.2943934202194214,uint32,uint32,1.0,V99_series_idx2
2026-05-19 16:50:38,SEND_DEST,4,1,True,True,4,0,0.0,uint32,uint32,1.0,V141 instant resume original goal after operator clear
2026-05-19 16:50:42,SEND_DEST,4,1,True,True,4,0,-0.2986476421356201,uint32,uint32,1.0,V141 instant resume second pulse after operator clear
2026-05-19 16:51:22,SEND_DEST,3,1,True,True,3,0,0.22419843077659607,uint32,uint32,1.0,V99_series_idx3
2026-05-19 16:51:44,SEND_DEST,2,1,True,True,2,0,-0.28971371054649353,uint32,uint32,1.0,V99_series_idx4
2026-05-19 16:51:50,SEND_DEST,2,1,True,True,2,0,-0.2986476421356201,uint32,uint32,1.0,V99_series_auto_resend1_idx4
2026-05-19 16:53:27,SEND_DEST,1,1,True,True,1,0,-0.09912378340959549,uint32,uint32,1.0,V99_series_idx5
2026-05-19 16:53:33,SEND_DEST,1,1,True,True,1,0,0.29652050137519836,uint32,uint32,1.0,V99_series_auto_resend1_idx5
2026-05-19 16:54:06,SEND_DEST,6,1,True,True,6,0,0.09912378340959549,uint32,uint32,1.0,V99_series_idx0
2026-05-19 16:54:14,SEND_DEST,6,1,True,True,6,0,-0.2977967858314514,uint32,uint32,1.0,V99_series_auto_resend1_idx0
2026-05-19 16:54:20,SEND_DEST,6,1,True,True,6,0,-0.2977967858314514,uint32,uint32,1.0,V99_series_auto_resend2_idx0
2026-05-19 16:55:09,SEND_DEST,6,1,True,True,6,0,0.0,uint32,uint32,1.0,V141 instant resume original goal after operator clear
2026-05-19 16:55:13,SEND_DEST,6,1,True,True,6,0,-0.29907307028770447,uint32,uint32,1.0,V141 instant resume second pulse after operator clear
