local_time,command,value,ok,block_readback,release_readback,label
2026-05-19 16:14:45,SEND_DEST,6,True,True,True,6,0,-0.2969459295272827,V99_series_auto_resend1_idx0,0-1-0,uint32,uint32
2026-05-19 16:15:15,BRAKE_OFF,,True,False,True,
2026-05-19 16:15:18,SEND_DEST,6,True,True,True,6,0,0.0,V141 instant resume original goal after operator clear,0-1-0,uint32,uint32
2026-05-19 16:15:19,BRAKE_OFF,,True,False,True,
2026-05-19 16:15:22,SEND_DEST,6,True,True,True,6,0,-0.29141542315483093,V141 instant resume second pulse after operator clear,0-1-0,uint32,uint32
2026-05-19 16:15:47,BRAKE_OFF,,True,False,True,
2026-05-19 16:15:50,SEND_DEST,6,True,True,True,6,0,0.0,V141 instant resume original goal after operator clear,0-1-0,uint32,uint32
2026-05-19 16:15:51,BRAKE_OFF,,True,False,True,
2026-05-19 16:15:54,SEND_DEST,6,True,True,True,6,0,-0.2650391757488251,V141 instant resume second pulse after operator clear,0-1-0,uint32,uint32
2026-05-19 16:16:35,BRAKE_OFF,,True,False,True,
2026-05-19 16:16:38,SEND_DEST,6,True,True,True,6,0,0.0,V99_series_resend_idx0,0-1-0,uint32,uint32
2026-05-19 16:16:58,BRAKE_OFF,,True,False,True,
2026-05-19 16:17:01,SEND_DEST,6,True,True,True,6,0,-0.10678141564130783,V99_series_resend_idx0,0-1-0,uint32,uint32
2026-05-19 16:17:40,BRAKE_OFF,,True,False,True,
2026-05-19 16:17:44,SEND_DEST,5,True,True,True,5,0,0.10635600239038467,V99_series_idx1,0-1-0,uint32,uint32
2026-05-19 16:17:46,BRAKE_OFF,,True,False,True,
2026-05-19 16:17:49,SEND_DEST,5,True,True,True,5,0,0.1106102243065834,V99_series_auto_resend1_idx1,0-1-0,uint32,uint32
2026-05-19 16:18:04,BRAKE_OFF,,True,False,True,
2026-05-19 16:18:07,SEND_DEST,4,True,True,True,4,0,-0.2909899950027466,V99_series_idx2,0-1-0,uint32,uint32
2026-05-19 16:18:57,BRAKE_OFF,,True,False,True,
2026-05-19 16:19:00,SEND_DEST,4,True,True,True,4,0,0.0,V141 instant resume original goal after operator clear,0-1-0,uint32,uint32
2026-05-19 16:19:01,BRAKE_OFF,,True,False,True,
2026-05-19 16:19:05,SEND_DEST,4,True,True,True,4,0,-0.2994984984397888,V141 instant resume second pulse after operator clear,0-1-0,uint32,uint32
2026-05-19 16:20:00,BRAKE_OFF,,True,False,True,
2026-05-19 16:20:03,SEND_DEST,4,True,True,True,4,0,0.0,V99_series_resend_idx2,0-1-0,uint32,uint32
2026-05-19 16:20:42,BRAKE_OFF,,True,False,True,
2026-05-19 16:20:46,SEND_DEST,4,True,True,True,4,0,0.0,V99_series_resend_idx2,0-1-0,uint32,uint32
2026-05-19 16:21:59,BRAKE_OFF,,True,False,True,
2026-05-19 16:22:02,SEND_DEST,4,True,True,True,4,0,0.0,V99_series_resend_idx2,0-1-0,uint32,uint32
2026-05-19 16:22:09,BRAKE_OFF,,True,False,True,
2026-05-19 16:22:12,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_idx3,0-1-0,uint32,uint32
2026-05-19 16:22:15,BRAKE_OFF,,True,False,True,
2026-05-19 16:22:18,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend1_idx3,0-1-0,uint32,uint32
2026-05-19 16:22:21,BRAKE_OFF,,True,False,True,
2026-05-19 16:22:24,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend2_idx3,0-1-0,uint32,uint32
2026-05-19 16:22:26,BRAKE_OFF,,True,False,True,
2026-05-19 16:22:29,SEND_DEST,3,True,True,True,3,0,0.0,V99_series_auto_resend3_idx3,0-1-0,uint32,uint32
2026-05-19 16:22:32,BRAKE_OFF,,True,False,True,
