local_time,action,sim,real_start,real_goal,real_route,sim_route,conflict_count,first_conflict,horizon_s,hold_s
2026-05-19 16:13:32,safe_node_tms,SIM1,3,2,3->8->9->13->11->2,4->18->19->22->20->23->25->26->29->5,4,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.7506214306455427, ""edge_a"": ""3->8"", ""edge_b"": ""4->18"", ""severity"": 0.8}",hold_SIM1_at_safe_node_4,10.0
2026-05-19 16:13:34,safe_node_tms,SIM1,3,2,3->8->9->13->11->2,4->18->19->22->20->23->25->26->29->5,4,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.7506214306455427, ""edge_a"": ""3->8"", ""edge_b"": ""4->18"", ""severity"": 0.8}",hold_SIM1_at_safe_node_4,10.0
2026-05-19 16:13:36,safe_node_tms,SIM1,3,2,3->8->9->13->11->2,4->18->19->22->20->23->25->26->29->5,4,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.7506214306455427, ""edge_a"": ""3->8"", ""edge_b"": ""4->18"", ""severity"": 0.8}",hold_SIM1_at_safe_node_4,10.0
2026-05-19 16:13:37,safe_node_tms,SIM1,8,2,8->9->13->11->2,4->18->19->22->20->23->25->26->29->5,3,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.82496783972041, ""edge_a"": ""8->9"", ""edge_b"": ""4->18"", ""severity"": 0.8}",hold_SIM1_at_safe_node_4,10.0
2026-05-19 16:13:39,safe_node_tms,SIM1,8,2,8->9->13->11->2,4->18->19->22->20->23->25->26->29->5,3,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.82496783972041, ""edge_a"": ""8->9"", ""edge_b"": ""4->18"", ""severity"": 0.8}",hold_SIM1_at_safe_node_4,10.0
2026-05-19 16:15:56,safe_node_tms,SIM1,23,6,23->24->30->32->35->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 2.0, ""distance_m"": 0.46589101602976385, ""edge_a"": ""23->24"", ""edge_b"": ""25->23"", ""severity"": 0.8}",hold_SIM1_at_safe_node_25,10.0
2026-05-19 16:15:56,sim_hold_live_close,SIM1,0.30203325019671723,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:15:58,safe_node_tms,SIM1,23,6,23->24->30->32->35->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 2.0, ""distance_m"": 0.46589101602976385, ""edge_a"": ""23->24"", ""edge_b"": ""25->23"", ""severity"": 0.8}",hold_SIM1_at_safe_node_25,10.0
2026-05-19 16:15:58,sim_hold_live_close,SIM1,0.10715498192387621,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:00,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:00,sim_hold_live_close,SIM1,0.21646897905628065,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:02,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:02,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:03,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:03,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:05,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:05,sim_hold_live_close,SIM1,0.29052039668952356,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:07,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:07,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:09,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:09,sim_hold_live_close,SIM1,0.29171507429649557,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:10,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:10,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:12,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:12,sim_hold_live_close,SIM1,0.29517732642016714,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:14,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:14,sim_hold_live_close,SIM1,0.29283668759507875,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:16,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:16,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:17,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:17,sim_hold_live_close,SIM1,0.29171507429649557,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:19,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:19,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:21,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:21,sim_hold_live_close,SIM1,0.2899299535167763,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:23,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:23,sim_hold_live_close,SIM1,0.29171507429649557,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:25,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:25,sim_hold_live_close,SIM1,0.29052039668952356,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:27,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:27,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:29,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:29,sim_hold_live_close,SIM1,0.2929279524037996,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:31,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:31,sim_hold_live_close,SIM1,0.29231925236731104,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:33,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:33,sim_hold_live_close,SIM1,0.29052039668952356,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:35,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:35,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:37,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:37,sim_hold_live_close,SIM1,0.29231925236731104,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:38,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:38,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:40,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:40,sim_hold_live_close,SIM1,0.2929279524037996,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:43,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:43,sim_hold_live_close,SIM1,0.29231925236731104,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:46,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:46,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:48,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:48,sim_hold_live_close,SIM1,0.29171507429649557,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:49,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:49,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:51,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:51,sim_hold_live_close,SIM1,0.29171507429649557,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:53,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:53,sim_hold_live_close,SIM1,0.29052039668952356,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:55,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:55,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:57,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:57,sim_hold_live_close,SIM1,0.2911154463458808,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:16:59,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:16:59,sim_hold_live_close,SIM1,0.29052039668952356,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:17:01,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:17:01,sim_hold_live_close,SIM1,0.2881091816508858,0.4,SIM close to REAL; REAL keeps priority
2026-05-19 16:17:03,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:17:05,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:17:07,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:17:09,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:17:11,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:17:13,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:17:14,sim_hold,SIM1,25,6,25->26->28->34->33->6,25->23->20->22->19->17->10->7->1,1,"{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 1.0, ""distance_m"": 1.1198246908548615, ""edge_a"": ""25->26"", ""edge_b"": ""25->23"", ""severity"": 0.8}",10.0,0.35
2026-05-19 16:20:20,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:22,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:25,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:26,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:28,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:30,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:32,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:34,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
2026-05-19 16:20:36,sim_hold,SIM1,22,4,22->19->17->18->4,4->18->19->22->20->23->25->26->29->5,1,"{""type"": ""edge_time_overlap"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""edge_a"": ""22->19"", ""edge_b"": ""19->22"", ""u"": 22, ""v"": 19, ""physical_edge"": ""19-22"", ""direction"": ""opposite"", ""a_enter_s"": 0.0, ""a_exit_s"": 17.457006454467773, ""b_enter_s"": 13.591607093811035, ""b_exit_s"": 27.73046588897705, ""priority_a"": 1, ""priority_b"": 3, ""severity"": 1.0}",10.0,0.35
