local_time,command,level,dt_ms,speed,results,reason
2026-05-19 16:16:29,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1646,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 16:16:31,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1577,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 16:16:33,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1963,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: virtual scanner REAL-SIM close distance
2026-05-19 16:16:33,V141_SAFETY_RELEASE_CHAIN,False,1046,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 16:16:53,V141_SAFETY_RELEASE_CHAIN,False,741,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 16:18:54,V141_SAFETY_STOP_CHAIN,L3_AUTO_OFF_MANUAL_BRAKE_WRITE_FAILED,1585,999.0,"[('L1_brake_release_false', True), ('L1_brake_block_true', True), ('L2_manual_mode_true', False), ('L2_mc_enable_true', True), ('L2_mc_forward_false', True), ('L2_mc_backward_false', True), ('L2_mc_rotate_left_false', True), ('L2_mc_rotate_right_false', True), ('L2_mc_turn_left_false', True), ('L2_mc_turn_right_false', True), ('L2_brake_release_false', True), ('L2_brake_block_true', True), ('L3_auto_mode_false', False), ('L3_manual_mode_true', False), ('L3_mc_enable_true', True), ('L3_mc_forward_false', True), ('L3_mc_backward_false', True), ('L3_mc_rotate_left_false', True), ('L3_mc_rotate_right_false', True), ('L3_mc_turn_left_false', True), ('L3_mc_turn_right_false', True), ('L3_brake_release_false', True), ('L3_brake_block_true', True)]",OP_RADIUS_STOP: V141 CHAIN operator/SIM safety stop: OP1 live close 0.29m (limit 0.50m)
2026-05-19 16:18:57,V141_SAFETY_RELEASE_CHAIN,False,855,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 16:20:31,V141_SAFETY_RELEASE_CHAIN,False,884,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 16:20:33,V141_SAFETY_RELEASE_CHAIN,False,973,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 16:20:39,V141_SAFETY_RELEASE_CHAIN,False,952,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
2026-05-19 16:21:53,V141_SAFETY_RELEASE_CHAIN,False,767,"[('brake_block_false', True), ('brake_release_true', True), ('mc_forward_false', True), ('mc_backward_false', True), ('mc_rotate_left_false', True), ('mc_rotate_right_false', True), ('mc_turn_left_false', True), ('mc_turn_right_false', True), ('mc_enable_false', True), ('manual_mode_false', False), ('auto_mode_true', False)]",clear
