local_time,action,safe_node_tms_enable,source
2026-05-19 15:36:06,set_enable,1,dashboard
2026-05-19 15:39:06,hold_at_safe_node,SIM1,19,19,5,18->4,19->22->20->23->25->26->29->5,"[4, 18]","[[18, 4]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.30020222923929857, ""edge_a"": ""18->4"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:08,hold_at_safe_node,SIM1,19,19,5,18->4,19->22->20->23->25->26->29->5,"[4, 18]","[[18, 4]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.30020222923929857, ""edge_a"": ""18->4"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:10,hold_at_safe_node,SIM1,19,19,5,18->4,19->22->20->23->25->26->29->5,"[4, 18]","[[18, 4]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.30020222923929857, ""edge_a"": ""18->4"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:11,hold_at_safe_node,SIM1,19,19,5,18->4,19->22->20->23->25->26->29->5,"[4, 18]","[[18, 4]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.30020222923929857, ""edge_a"": ""18->4"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:13,resume_original_goal,SIM1,19,19,5,19->22->20->23->25->26->29->5
2026-05-19 15:39:22,hold_at_safe_node,SIM1,19,19,5,18->17->10->8->3,19->22->20->23->25->26->29->5,"[3, 8, 10, 17, 18]","[[8, 3], [10, 8], [17, 10], [18, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.7328583639949492, ""edge_a"": ""18->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:24,hold_at_safe_node,SIM1,19,19,5,18->17->10->8->3,19->22->20->23->25->26->29->5,"[3, 8, 10, 17, 18]","[[8, 3], [10, 8], [17, 10], [18, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.7328583639949492, ""edge_a"": ""18->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:25,hold_at_safe_node,SIM1,19,19,5,18->17->10->8->3,19->22->20->23->25->26->29->5,"[3, 8, 10, 17, 18]","[[8, 3], [10, 8], [17, 10], [18, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.7328583639949492, ""edge_a"": ""18->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:27,hold_at_safe_node,SIM1,19,19,5,17->10->8->3,19->22->20->23->25->26->29->5,"[3, 8, 10, 17]","[[8, 3], [10, 8], [17, 10]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.40405956961150424, ""edge_a"": ""17->10"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:29,hold_at_safe_node,SIM1,19,19,5,10->8->3,19->22->20->23->25->26->29->5,"[3, 8, 10]","[[8, 3], [10, 8]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.7868145443388284, ""edge_a"": ""10->8"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
