local_time,tick_ts,tick_ms,run_id,agent_id,agent_type,x,y,snap_node,edge_u,edge_v,edge_type,tau,status,hold_reason,speed_mps,requested_straight_speed_mps,power_W,battery,hold_remaining_s,current_goal,path,tms_action,tms_conflict_count,emergency_hold,emergency_reason
2026-05-19 15:37:15,1779197835.8655171,1779197835865,SIMSER_20260519_153634,SIM1,simulated,-4.716372909422711,18.01175171100867,,3,8,straight,0.2937927752167474,moving,,0.299,0.299,,,0.0,4,"[3, 8, 10, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:17,1779197837.821558,1779197837821,SER_20260519_153636,REAL,physical,-3.0668070316314697,3.0544049739837646,26,29,26,real_live_edge,,SERIES_DEST_SENT,,0.29822221398353577,,259,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:17,1779197837.821558,1779197837821,SIMSER_20260519_153634,SIM1,simulated,-4.09191253861496,18.028293707586357,,3,8,straight,0.7073426896589667,moving,,0.299,0.299,,,0.0,4,"[3, 8, 10, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:19,1779197839.657164,1779197839657,SER_20260519_153636,REAL,physical,-3.075286388397217,3.6425435543060303,26,29,26,real_live_edge,,SERIES_DEST_SENT,,0.2994984984397888,,270,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:19,1779197839.657164,1779197839657,SIMSER_20260519_153634,SIM1,simulated,-3.6219651912161543,18.014301425281474,,8,10,corner,0.11681170326602422,moving,,0.08,0.299,,,0.0,4,"[3, 8, 10, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:21,1779197841.501312,1779197841501,SER_20260519_153636,REAL,physical,-3.0895752906799316,4.119133472442627,26,29,26,real_live_edge,,SERIES_DEST_SENT,,0.29907307028770447,,268,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:21,1779197841.501312,1779197841501,SIMSER_20260519_153634,SIM1,simulated,-3.5136031754801196,17.914969577523443,,8,10,corner,0.5683201021661678,moving,,0.08,0.299,,,0.0,4,"[3, 8, 10, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:23,1779197843.4515562,1779197843451,SER_20260519_153636,REAL,physical,-3.093822956085205,4.713004112243652,26,29,26,real_live_edge,,SERIES_DEST_SENT,,0.2986476421356201,,260,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:23,1779197843.4515562,1779197843451,SIMSER_20260519_153634,SIM1,simulated,-3.4093869300841075,17.804060182186795,,10,17,straight,0.06130699158924793,moving,,0.299,0.299,,,0.0,4,"[3, 8, 10, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:25,1779197845.280122,1779197845280,SER_20260519_153636,REAL,physical,-3.1083781719207764,5.172542572021484,25,26,25,real_live_edge,,SERIES_DEST_SENT,,0.29907307028770447,,266,29,,4,"[5, 29, 26, 25, 23, 20, 22, 19, 17, 18, 4]",clear,0,False,clear
2026-05-19 15:37:25,1779197845.280122,1779197845280,SIMSER_20260519_153634,SIM1,simulated,-3.4322134940235807,17.52218415918971,,17,18,corner,0.14005866966774153,moving,,0.08,0.299,,,0.0,4,"[3, 8, 10, 17, 18, 4]",clear,0,False,clear
